Data,AAPL,ATSG,AVNW,BOOM,BREW,BRK_A,CPRT,EZPW,HWKN,HXL,HZO,IART,IBKC,INGR,MPWR,INO,INSM,INSY,SEAC,MCHP,MCHX,NTRS,NUAN,SCSS,TBBK,TCBK,UTHR,YRCW,YUM,ZIXI
2016-02-05,94.02,9.47,0.68,6.33,8.02,190820,33.18,3.12,34.68,39.9,16.3,57.61,47.08,100.35,60.01,6.01,12.78,16.34,5.7,42.22,3.7,60.02,16.86,20.52,4.18,24.61,118.45,7.465,69.76,4.2
2016-02-08,95.01,9.81,0.651,6.43,7.89,191255.04,33.53,2.89,35.27,39.21,15.02,56.55,47.11,102.11,56.36,6,12.33,14.84,5.77,41.22,3.76,57.72,16.38,20.61,4.11,24.77,115.75,6.76,67.43,4.19
2016-02-09,94.99,9.73,0.638,6.16,7.77,192635,34.11,2.65,35.32,39.58,15.01,55.94,46.61,102.99,56.21,5.84,12.75,15.71,5.63,41.26,3.7,57.99,16.15,20.36,4.07,24.77,119.32,6.84,66.47,4.1
2016-02-10,94.27,10.81,0.58,5.8,7.76,190520,34.28,2.61,34.06,39.91,14.95,55.99,46.19,100.28,56.5,5.78,12.81,16.7,5.74,40.27,3.62,56.9,17.03,20.32,4.41,24.4,119.74,6.99,66.76,4.08
2016-02-11,93.7,11,0.55,5.74,7.72,190000,34.3,2.49,33.6,38.38,15.02,55.53,44.34,98.42,56.26,6.19,12.79,16.71,5.66,39.65,3.69,54.5,17.09,20.51,4.09,23.8,121.61,6.78,65.24,4.06
2016-02-12,93.99,10.73,0.57,6.04,7.76,193999,34.89,2.48,34.03,39.61,15.73,55.49,46.46,97.15,56.76,6.27,13.06,16.99,5.61,40.41,3.72,56.85,17.27,15.58,4.41,24.52,126.56,7,67.34,4.27
2016-02-16,96.64,11.43,0.6001,6.38,8.32,193465,35.53,2.65,34.53,40.47,16.44,57.21,47.7,98.63,58.09,6.57,13.32,17.68,5.5,41.63,3.79,58.25,17.65,15.83,4.71,24.65,129.83,7.94,69.52,4.28
2016-02-17,98.12,11.41,0.67,6.47,8.2,195903,35.93,2.88,34.11,41.87,17.25,57.44,47.38,100.86,58.83,6.92,13.48,17.8,5.57,42.66,3.86,59.61,18.35,15.92,4.57,24.53,131.62,8.33,71.2,3.44
2016-02-18,96.26,11.54,0.77,6.35,8.13,196025,35.75,2.82,32.48,41.9,16.46,57.67,47.35,101.94,58.12,6.45,12.69,17.45,5.36,41.975,3.99,59.08,18.15,16.09,4.53,24.51,127.89,8.38,71.03,3.61
2016-02-19,96.04,11.51,0.735,6.2,8.19,197310.25,35.99,2.92,31.9,41.54,16.38,58.71,47.73,101.44,58.39,6.45,12.94,17.15,5.48,42.37,4.06,59.38,18.7,16.57,4.63,24.55,127.32,8.09,70.52,3.53
2016-02-22,96.88,11.32,0.6819,6.19,8.31,198650,36.21,2.96,32.05,42.06,18.22,58.45,48.57,102.09,58.77,6.68,13.34,16.69,5.5,43.07,4.21,60.9,19.26,16.98,4.43,24.62,128.13,8.31,71.96,3.64
2016-02-23,94.69,11.32,0.67,5.83,8.1,196502,35.97,2.86,31.47,41.4,17.4,57.64,47.71,100.87,58.22,6.44,12.52,16.24,5.4,42.26,4.26,59.74,19.01,17.17,4.57,24.42,127.73,8.12,71.51,3.79
2016-02-24,96.1,11.53,0.6625,5.59,8.1,196511,36.77,2.8,31.77,40.95,17.49,59.08,47.96,101.65,57.29,6.45,12.39,17.22,5.54,43.68,4.3,58.72,19.1,17.34,4.39,24.6,129.17,7.91,71.48,3.9
2016-02-25,96.76,11.47,0.7006,5.37,8.16,198899,38.09,2.78,30.7,41.36,17.24,59.59,47.74,102.65,57.85,6.48,11.61,16.78,5.5,43.81,4.32,59.52,19.31,17.33,4.58,24.77,124.83,8,70.96,3.95
2016-02-26,96.91,11.62,0.69,5.49,8.24,198190.5,38.51,2.87,31.11,41.8,17.3,61.33,48.85,101.94,58.74,6.5,12.1,17.99,5.6,44.88,4.23,60.24,19.59,17.51,4.76,25.18,123.8,8.43,71.42,4.01
2016-02-29,96.69,11.55,0.6465,5.53,8.27,202555,37.75,2.9,31.98,41.33,17.74,61.36,47.68,101.22,59.06,6.3,12.23,17.48,5.77,44.49,4.29,59.38,19.51,17.9,4.77,24.8,121.94,8.05,72.47,3.99
2016-03-01,100.53,11.7,0.63,5.5,8.33,205500,39.39,2.79,32.06,42.06,18.44,62.74,49.38,101.4,60.26,6.58,11.8,17.39,5.97,45.22,4.36,62.5,20.18,18,4.88,25.31,126.54,8.64,76.19,4.08
2016-03-02,100.75,11.7,0.68,5.62,9.02,205500,39.51,3.02,32.5,42.4,18.57,62.48,50.07,103.5,60.51,6.97,12.88,18.05,5.96,45.74,4.42,63.23,20.53,18.36,5.01,25.3,128.88,8.44,75.41,4.13
2016-03-03,101.5,11.74,0.6972,5.83,8.86,206000,39.89,3.13,33.83,42.43,18.86,62.09,51.5,104.94,60.46,7.04,12.58,18.22,5.95,46.12,4.51,64.43,20.41,19.52,5.2,25.57,126,8.84,76.39,4.14
2016-03-04,103.01,11.87,0.6791,5.87,8.8,207945,39.64,3.13,32.71,42.98,18.8,62.47,52.24,106.55,61.8,7,12.45,17.96,5.75,46.83,4.4,65.66,20.47,19.62,5.25,25.3,127.64,9.28,78.05,4.09
2016-03-07,101.87,11.9,0.6799,6.65,8.49,208500,39.91,3.22,33.96,43,18.87,63.31,52.69,105.73,61.51,7.48,13.3,17.89,5.69,47.72,4.44,65.89,20.51,20.11,5.4,25.58,131.87,9.38,78.05,4.24
2016-03-08,101.03,11.77,0.6646,6.78,8.13,207989,39.71,2.98,33.88,42.46,18.48,62.92,51.65,105.25,58.86,6.9,12.39,16.65,5.54,46.67,4.37,63.96,19.95,19.3,5.26,25.55,124.8,8.94,76.68,4.09
2016-03-09,101.12,13.73,0.6712,6.5,8.27,209250,40.14,3.02,34,43.56,17.95,63.53,50.76,106.4,59.77,7.02,12.32,16,5.59,47.51,4.37,63.64,20.21,18.75,5.18,25.46,123.97,9.1,76.3,4.19
2016-03-10,101.17,14.39,0.68,6.35,8.34,209120,40.09,2.84,33.57,44.02,17.82,63.64,51.54,106.81,59.65,6.7,11.91,16,5.49,47.1,4.63,63.6,19.81,18.14,5.2,25.57,122.61,8.83,76.76,4.09
2016-03-11,102.26,14.32,0.6801,6.67,8.39,211600,40.4,2.89,34.26,44.35,18.05,64.48,52.07,106.35,61.08,6.88,12.03,16.96,5.53,48.61,4.57,65.71,19.86,18.56,5.18,26.01,124.64,9.47,77.77,4.14
2016-03-14,102.52,14.2,0.6899,6.62,8.3,210300,40.5,2.94,34.5,44.04,17.73,65.17,51.33,105.47,60.33,6.68,12.42,18.89,5.51,48.1,4.48,65.45,19.95,19.42,5.3,26,126.69,9.25,77.55,4.05
2016-03-15,104.58,14.11,0.66,6.78,8.1,211070,40.48,2.75,34.13,43.57,17.3,65.05,50.6,105.67,59.68,6.54,11.69,17.71,5.38,48.09,4.34,65,20,18.64,5.29,25.4,120.26,9.05,78.23,3.87
2016-03-16,105.97,14.02,0.66,6.8,8.42,210200,40.95,2.8,34.19,43.89,17.57,65.38,50.15,106.55,60.42,6.58,11.36,17.05,5.38,48.03,4.32,64.69,19.47,18.81,5.04,25.26,121.44,9.36,78.65,3.88
2016-03-17,105.8,14.13,0.6801,6.84,8.5,213600,40.74,2.88,34.89,44.17,17.77,64.37,52.26,107.44,60.59,6.98,11.35,16.99,5.26,48.43,4.35,65.16,19.44,18.31,5.35,25.63,118.02,9.79,78.79,3.91
2016-03-18,105.92,14.56,0.66,6.84,8.64,213330,41.66,3.01,36.13,44.53,18.95,65.32,53.21,106.73,62.54,7.12,11.86,17.99,5.28,49.11,4.4,66.04,19.45,19.19,5.67,25.89,122.78,10.21,78.31,3.72
2016-03-21,105.91,14.3,0.67,6.74,8.57,213300.05,41.38,2.96,35.49,44.5,19.73,65,52.69,106.46,61.45,7.25,12.14,18.8,5.29,48.75,4.43,66.13,19.32,18.76,5.56,25.81,124.64,10.21,79.43,3.73
2016-03-22,106.72,14.4,0.67,6.64,8.82,213400.05,41.12,2.97,35.03,44.74,19.04,65.16,52.46,104.9,61.53,7.85,12.92,20.46,5.43,48.31,4.45,66.11,19.15,18.81,5.67,25.65,126.47,9.85,78.98,3.64
2016-03-23,106.13,14.31,0.6799,6.21,8.51,211370,40.68,2.82,34.48,44.2,18.5,64.81,51.54,104.87,60.93,7.62,11.65,17.42,5.21,47.96,4.32,65.63,17.95,17.82,5.14,25.34,121.6,9.34,80.55,3.58
2016-03-24,105.67,14.42,0.654,6.25,8.61,210530,40.67,2.98,35.03,44.06,18.57,64.37,50.8,104.8,61.21,7.9,11.77,17.13,5.33,48.12,4.33,65.22,18.31,18.57,5.39,25.26,108.87,9.61,79.35,3.7
2016-03-28,105.19,15.2,0.66,6.68,8.6,212125,40.42,3.04,34.9,43.67,18.81,64.76,50.78,105.88,60.92,8.02,11.53,16.3,5.26,48.01,4.31,65.06,18.13,18.72,5.36,25.25,108.47,9.14,79.8,3.78
2016-03-29,107.68,15.35,0.6869,6.49,8.59,212800,41.3,2.99,36.02,44.09,19.67,66.91,49.98,106.68,62.17,8.14,12.3,16.3,5.52,48.81,4.45,64.97,18.24,19.41,5.76,25.6,109.62,9.47,80.57,3.82
2016-03-30,109.56,15.3,0.7399,6.48,8.42,214035,41.61,3.02,36.11,44.04,19.48,67.55,50.24,107.8,62.55,8.63,12.32,15.88,5.53,48.84,4.45,65.48,18.44,19.39,5.79,25.65,109.94,9.1,82.25,3.95
2016-03-31,108.99,15.38,0.71,6.48,8.23,213450,40.77,2.97,36.09,43.71,19.47,67.36,51.27,106.79,63.64,8.71,12.67,15.99,5.52,48.2,4.45,65.17,18.69,19.39,5.72,25.32,111.43,9.32,81.85,3.93
2016-04-01,109.99,15.23,0.69,6.39,8.27,215740,41.19,2.98,37.15,43.3,19.49,67.51,50.56,109.92,64.45,9.25,12.655,16.9,5.48,48.28,4.47,65.85,18.78,19.61,5.24,25.32,112.93,9.02,82.27,3.9
2016-04-04,111.12,15.02,0.69,6.22,8.18,215060,40.69,3.2,36.79,42.77,18.45,66.96,49.85,109.54,63.47,9.66,12.84,17.32,5.68,48.38,4.35,65.68,18.48,19.28,5.18,25.26,113.52,9.12,81.9,3.86
2016-04-05,109.81,14.89,0.69,6.1,8.18,212340,40.52,3.14,36.21,42.29,17.5,66.03,49.32,108.46,62.84,8.89,12.66,16.8,5.67,48.65,4.34,64.56,18.68,19.27,5.36,24.91,111.95,8.92,81.57,3.82
2016-04-06,110.96,14.9,0.69,6.14,8.38,212990,40.91,3.4,36.46,43.31,17.55,66.33,49.61,108.23,63.89,9.48,13.64,18.51,5.56,48.64,4.39,65.18,19.08,19.38,5.43,25.06,115.54,8.84,81.89,3.93
2016-04-07,108.54,14.47,0.7199,6.3,8.08,211400.5,40.46,4.03,36.58,43.44,16.44,66.19,48.35,108.05,63.47,9.34,13.67,17.42,5.56,47.88,4.37,63.02,18.84,19.17,5.17,24.6,112.97,8.75,81.27,3.79
2016-04-08,108.66,14.54,0.69,6.22,7.98,211705,40.54,3.84,37.71,43.9,16.75,65.57,48.77,109.76,63.65,9.21,12.79,17.66,3.82,48.45,4.34,63.26,19.09,19.25,5.22,24.82,112.94,8.95,82.34,3.82
2016-04-11,109.02,14.35,0.73,6.28,7.99,211660,40.92,3.7,38.03,43.64,16.61,65.16,49.12,109.18,63.52,9.05,12.3,14.24,3.89,48.4,4.32,63.88,19.07,19.38,5.41,24.85,109.81,8.91,81.8,3.78
2016-04-12,110.44,14.39,0.7,6.79,7.88,213700,41.61,3.68,38.88,43.69,16.8,65.45,50.35,110.23,63.54,9.3,12.64,13.61,3.89,48.3,4.3,65.16,18.97,19.65,5.43,25.19,110.15,8.79,82.05,3.78
2016-04-13,112.04,14.76,0.679,7.21,7.92,216130,42.11,4,39.23,45.15,17.65,66.2,52.6,108.74,65.89,9.28,13.14,13.93,3.99,49.22,4.28,67.61,19.23,20.55,5.79,26.15,115.14,9.39,82.15,3.9
2016-04-14,112.1,14.52,0.6725,7.5,7.93,215600,42.17,4.03,39.69,45.15,17.68,66.65,53.13,106.56,65.26,9.53,13.15,14.39,3.77,49.27,4.28,67.98,19.16,20.6,5.8,26.24,114.68,9.36,82.4,3.89
2016-04-15,109.85,14.56,0.63,7.54,7.9,215110,42.17,4.13,39.42,45.65,17.7,66.87,52.89,107.4,64.69,9.49,13.16,14.32,3.78,48.76,4.28,67.58,19,20.23,5.74,26.03,115.43,9.21,81.84,3.91
2016-04-18,107.48,14.53,0.62,7.81,8.25,216650,42.19,4.28,39.63,45.79,18.14,67.2,53.43,107.51,64.92,10.07,13.55,15.04,3.83,48.9,4.32,68.29,19.11,20.205,5.96,26.16,116.06,9.24,82.61,4
2016-04-19,106.91,14.75,0.64,8.7,8.34,219000,42.47,4.4,39.04,45.08,18.4,66.36,54.94,107.62,63.94,10,13.48,15.15,3.83,48.52,4.27,71.84,19.21,20.36,5.95,26.44,114.89,9.34,82.13,3.96
2016-04-20,107.13,14.64,0.632,8.92,8.25,218928,42.84,4.55,38.71,45.38,18.53,66.03,56.52,106.58,63.76,9.74,13.38,15.23,3.75,49.59,4.26,72.25,18.96,20.26,6.04,26.73,115.25,9.62,82.53,3.96
2016-04-21,105.97,14.29,0.61,8.48,7.99,217460,42.16,4.51,39.4,45.4,18.76,66.14,56.3,104.75,63.41,10.19,13.87,15.72,3.83,49.43,4.26,71.78,18.7,20.34,6.05,26.54,117.65,9.37,81.7,4.01
2016-04-22,105.68,14.31,0.72,8.88,8.09,219038,42.29,4.82,39.4,45.15,19.52,66.43,57.14,106.02,64.19,10.33,14.26,16.12,3.86,49.71,4.26,72.36,18.23,20.49,6.21,26.64,119.61,9.58,81.19,4.1
2016-04-25,105.08,14.11,0.75,8.17,8.3,219278,42.23,4.66,39.12,44.77,19.06,66.05,56.91,106.81,63.7,10.49,13.75,15.89,3.86,49.57,4.23,71.67,17.9,20.31,6.06,26.4,117.3,9.115,81.36,4.07
2016-04-26,104.35,14.28,0.76,8.41,8.55,220340,42.4,4.67,39.99,45.77,19.91,65.71,57.16,107.27,64.94,10.47,12.93,15.4,3.76,50.08,4.26,72.47,17.8,20.82,6.17,26.94,117.45,9.38,82.04,4.09
2016-04-27,97.82,14.29,0.73,8.51,8.6,221430,42.75,4.79,39.9,46.26,19.78,70.78,57.01,107.18,65.36,10.93,12.61,14.52,3.86,50.34,4.25,72.27,17.91,20.84,6.14,26.8,117.68,9.83,81.49,3.75
2016-04-28,94.83,14.21,0.7759,8.85,8.61,219120,42.82,4.87,38.51,46.14,19.41,70.12,58.81,114.03,64.19,11.18,12.46,14.83,3.84,49.51,4.25,71.61,17.31,20.27,5.96,26.48,104.84,8.89,80.44,3.77
2016-04-29,93.74,14.09,0.763,9.77,8.52,219000,42.84,4.95,39.13,45.27,19.01,70.82,58.99,115.09,62.42,10.48,12.15,14.49,3.73,48.59,4.25,71.08,17.18,24.68,5.67,26.92,105.2,9.2,79.56,3.73
2016-05-02,93.64,14.3,0.72,10.22,8.49,220252.5,43.01,4.98,39.18,44.94,19.18,71.76,59.51,114.99,63.51,10.88,12.45,14.44,3.77,49.35,4.24,71.86,17.12,24.67,5.74,27.09,110.19,8.86,80.97,3.77
2016-05-03,95.18,13.93,0.73,10.25,8.27,217354,42.49,4.87,38.99,44.94,19.1,70.43,57.83,114.23,64.45,10.36,11.74,14.31,3.72,48.8,4.18,70.28,16.77,24.52,5.45,26.44,110.55,8.7,79.72,3.78
2016-05-04,94.19,13.84,0.67,10.33,8.4,216515,42.69,4.84,38.94,44.38,18.71,70.48,56.82,116.14,62.26,9.39,11.07,13.78,3.67,48.42,4.07,69.33,16.58,24.49,5.33,26.28,108.2,8.19,80.65,3.82
2016-05-05,93.24,13.76,0.726,10.08,7.88,215880,43,4.64,38.95,44.08,18.14,70.92,57.77,116.76,61.68,9.08,10.98,13.71,3.5,47.82,4.08,68.99,16.7,24.52,5.2,26.36,107.77,8.12,80.84,3.75
2016-05-06,92.72,13.9,0.6797,10.09,7.9,216999.99,42.86,4.86,38.73,44.24,18.23,72.01,58.12,117.54,62.51,8.96,11.11,13.21,3.53,47.95,3.91,69.02,16.83,24.55,5.16,26.44,108.16,8.24,80.96,3.75
2016-05-09,92.79,13.91,0.64,10,7.99,214430,43.2,4.76,39.8,44.04,18.4,73.21,58.19,118.07,61.85,9.52,11.73,13.66,3.41,47.57,3.85,68.72,16.67,24.39,5.45,26.46,111.61,8.34,81.88,3.85
2016-05-10,93.42,14.05,0.68,10.16,8,216975,43.69,5.43,39.31,44.89,18.71,72.95,59.6,119.89,62.4,9.38,11.6,13.36,3.48,48.34,3.83,70.28,17.21,24.3,5.54,26.67,111.86,8.63,82.9,3.88
2016-05-11,92.51,13.21,0.67,10.26,8.15,214468,43.36,5.85,38.75,44.5,17.7,73.01,59.34,119.11,62.33,9.49,11.15,12.68,3.44,48.32,3.75,69.42,16.72,24.33,5.42,26.42,108.44,8.42,80.69,3.79
2016-05-12,90.34,13.18,0.64,9.98,7.91,214860,43.25,5.56,38.07,44.81,18.12,71.38,58.38,119.76,60.93,9.39,10.72,12.57,3.37,47.33,3.75,69.46,16.5,23.62,5.39,26.56,109.23,8.31,81.57,3.75
2016-05-13,90.52,13.07,0.65,9.84,7.7,212140,42.73,5.69,38.58,44.28,17.71,71.05,57.19,118.12,61.45,9.33,10.79,12.88,3.35,47.16,3.63,68.47,16.43,22.52,5.36,26.2,111.48,8.21,80.3,3.77
2016-05-16,93.88,13.07,0.66,9.99,7.81,212530,43.46,5.81,38.94,44.74,18.05,71.94,58.48,120.31,62.86,9.93,11.02,13.02,3.39,47.95,3.63,68.99,16.38,22.07,5.68,26.79,110.62,8.26,81.25,3.78
2016-05-17,93.49,12.62,0.65,10.17,7.59,210695,43.15,5.91,37.89,44.87,17.61,71.08,58.11,116.55,62.09,10.06,10.86,13.2,3.32,47.78,3.41,68.93,16.32,22.17,5.6,26.21,110.84,8.4,80.98,3.64
2016-05-18,94.56,12.56,0.63,10.16,7.69,212200,43.3,5.92,38.14,44.21,16.83,71.86,60.95,117.97,63.01,10.31,10.99,13.59,3.3,48.33,3.24,71.53,16.23,21.74,5.94,27.16,112.45,8.28,80.17,3.8
2016-05-19,94.2,12.53,0.61,10.11,7.56,211179.99,42.66,6.03,38.26,43.46,16.29,71.44,59.87,118.28,62.12,10.1,10.85,13.35,3.24,47.64,3.25,71,16.18,21.5,5.69,26.64,110.8,8.28,80.07,3.7
2016-05-20,95.22,12.72,0.58,10.2,7.73,212833,43.43,6.27,38.61,43.88,16.86,72.44,60.47,116.96,64.12,10.45,11.2,14.09,3.3,48.82,3.31,71.88,16.3,22.06,5.94,27.01,113.62,8.6,79.6,3.8
2016-05-23,96.43,12.46,0.61,10.49,7.87,212210,43.35,6.57,38.78,43.35,16.53,71.86,60.1,117.65,65.37,10.81,11.34,14.33,3.28,48.86,3.42,71.32,16.25,21.94,5.82,26.98,114.18,8.41,79.98,3.78
2016-05-24,97.9,12.77,0.5901,10.58,8.77,215650,44.05,6.7,40.29,43.51,16.79,72.63,61.67,119.66,66.89,11.13,11.81,15.2,3.32,49.96,3.54,72.63,16.54,22.38,6.3,27.78,116.62,8.55,82.13,3.93
2016-05-25,99.62,12.81,0.6,10.75,9.41,216185,43.92,6.73,40.31,43.79,16.97,73.24,62.31,118.3,66.89,11.16,11.96,16.34,3.56,50.17,3.66,74.06,16.65,22.44,6.96,27.94,117.77,9.09,82.6,3.93
2016-05-26,100.41,12.78,0.6011,10.47,9.45,214600,48.13,6.58,39.61,43.69,16.73,73.11,61.35,119.05,67.86,10.69,11.88,15.83,3.5,50.66,3.53,73.77,16.72,22.51,6.81,27.77,117.15,9.17,82.45,4.01
2016-05-27,100.35,12.9,0.586,10.43,9.67,214303,48.87,6.65,39.52,44.06,17.15,73.89,61.99,118.68,68.52,10.61,11.83,15.96,3.41,50.99,3.5,74.24,16.59,22.78,6.77,28.05,117.78,9.35,82.59,4.03
2016-05-31,99.86,12.65,0.575,10.51,9.48,211695,49.51,6.78,39.02,43.67,16.98,74.71,62,117.41,68.33,11.32,11.8,15.65,3.31,51.68,3.33,74.1,16.72,22.42,6.75,28.16,119.07,9.21,82.09,4.02
2016-06-01,98.46,12.73,0.5625,10.59,9.68,212360,49.36,6.78,39.73,43.79,16.69,75.82,62.09,118.12,68.72,11.23,11.89,16.79,3.41,51.71,3.33,74.02,17.01,23.1,6.94,28.33,119.12,9.2,82.43,4.07
2016-06-02,97.72,12.65,0.571,10.58,9.7,212355,49.46,6.85,43.1,44.06,16.56,76.18,62.24,119.36,68.69,11.39,12.35,17,3.39,51.72,3.46,74.35,17.01,23.03,6.9,28.45,121.03,9.23,82.46,4.04
2016-06-03,97.92,12.59,0.56,10.58,9.87,211615,48.81,6.77,43.8,43.67,16.66,76.01,61.82,119.47,68.7,11.08,11.93,15.77,3.42,51.81,3.38,72.32,16.89,22.56,6.67,28.46,116.31,9.1,82.61,4.13
2016-06-06,98.63,13.18,0.571,10.74,9.89,212880,49.02,7.13,43.79,43.98,16.38,76.62,62.86,118.77,68.77,11.33,12.67,16.76,3.53,51.76,3.45,73.31,17.28,22.68,6.85,28.63,119.31,9.53,83.19,4.11
2016-06-07,99.03,13.69,0.56,10.77,10.55,212210,49.34,7.07,44.19,44.55,16.51,76.72,62.38,119.49,70.22,11.09,11.97,16.74,3.52,52.81,3.45,72.61,17.27,23,6.72,28.59,116.34,9.47,83.64,4.08
2016-06-08,98.94,13.65,0.57,11.2,10.68,213500,49.7,6.96,44.3,44.26,16.76,77.66,63.08,119.58,70.63,11.24,12.01,16.95,3.48,52.99,3.45,72.68,17.48,23.02,6.73,28.9,117.04,9.53,84.19,4.13
2016-06-09,99.65,13.7,0.5751,11.38,9.92,213210,49.99,6.69,44.19,43.96,16.69,77.63,63.5,123.05,70.75,11.01,11.02,16.03,3.46,52.77,3.39,71.87,17.36,22.39,6.76,28.52,113.13,9.31,83.73,4.09
2016-06-10,98.83,13.6,0.57,9.97,9.61,212622,49.02,6.59,44.42,43.05,16.53,76.68,62.74,122.54,69.07,10.62,10.88,13.99,3.34,52.25,3.41,70.98,17.03,22.33,6.77,28.45,111.35,9.01,82.5,4.05
2016-06-13,97.34,13.6,0.55,10,9.9,211450,48.88,6.51,43.71,42.09,16.33,76.66,61.75,120.4,68.6,10.2,10.35,13.65,3.29,51.91,3.46,70.67,16.85,22.03,6.49,28.27,110.06,8.9,82.57,3.99
2016-06-14,97.46,13.49,6.75,9.96,9.68,212070,48.73,6.34,43.69,42.17,16.16,76.33,60.58,121.77,68.75,10.27,10.07,13.47,3.29,52.2,3.4,69.43,16.27,22.11,6.45,28.21,107.26,8.82,82.49,4.04
2016-06-15,97.14,13.54,6.51,10.16,9.68,210050,48.84,6.39,43.52,42.05,16.23,76.45,60.93,122.13,68.96,10.69,10.25,13.32,3.38,52.1,3.42,69.73,16.34,21.92,6.47,27.93,104.51,9.04,82.82,4.06
2016-06-16,97.55,13.13,6.4,10.06,10.07,213000,48.84,6.58,42.95,41.72,15.9,76.53,60.08,122.18,68.91,10.74,10.29,13.58,3.39,52.05,3.26,69.28,16.28,21.81,6.49,27.83,106.28,9.02,82.92,4
2016-06-17,95.33,12.91,6.67,9.93,10.02,211200,48.59,6.85,42.6,41.77,15.75,75.68,60.61,122.28,67.9,10.47,9.46,12.96,3.5,51.21,3.36,69.28,16.02,22.04,6.47,27.47,102.11,9.08,83.55,4.02
2016-06-20,95.1,13.28,6.68,10.03,10.19,212630,49.14,7.16,42.81,42.26,16.21,76.1,61.31,124.22,68.38,11.2,9.645,12.87,3.53,51.87,3.38,69.49,16.23,22.34,6.7,27.85,103.62,9.68,84.05,4.08
2016-06-21,95.91,13.17,6.5,10.19,10.04,215420,48.98,7.21,42.67,42.17,16.55,75.69,61.71,124.97,68.23,11.26,9.73,12.62,3.45,51.91,3.31,69.53,16.2,21.88,6.58,27.92,101.8,9.34,84.29,3.99
2016-06-22,95.55,13.52,6.34,10.29,10.1,216266,48.83,6.99,42.33,42.45,16.65,75.32,61.35,124.55,68.17,10.2,9.89,12.78,3.41,51.59,3.23,69.39,16.01,21.95,6.55,27.93,103.36,9.1,83.89,3.93
2016-06-23,96.1,13.86,6.54,10.41,10.32,218850,49.43,7.48,43.09,42.97,17.39,77.07,63.65,125.97,69.89,9.85,10.28,13.07,3.53,52.84,3.32,71.54,16.23,22.07,6.91,28.57,105.28,9.37,85.9,4
2016-06-24,93.4,13.26,6.36,10,9.63,209852,47.64,7.5,42.4,41.33,16.51,76.08,58.72,123.81,66.2,9.17,9.6,12.62,3.38,50.47,3.23,65.5,15.25,21.22,6.29,27.25,102.11,8.63,82.15,3.72
2016-06-27,92.04,12.49,6.18,9.82,9.7,208000,46.46,6.85,41.43,39.15,16.2,75.83,55.62,122.14,63.3,8.29,9.05,11.46,3.23,48.13,3.17,61.67,14.72,20.38,5.73,26.41,98.33,7.96,79.33,3.62
2016-06-28,93.59,12.46,6.55,10.23,9.87,210400,46.73,7.01,41.255,39.55,16.3,76.18,57.67,124.32,66.35,9.21,9.72,12.28,3.24,49.36,3.1,63.57,15.1,20.69,5.88,26.74,101.72,8.38,81.2,3.72
2016-06-29,94.4,12.83,7.08,10.24,10.56,212645,48.09,7.34,42.53,40.16,16.51,78,59.24,123.67,66.92,9.43,9.88,12.52,3.22,49.7,3.15,65.27,15.36,21.17,5.93,27.12,103.54,8.85,82.64,3.83
2016-06-30,95.6,12.96,7.78,10.75,11.52,216975,49.01,7.56,43.41,41.64,16.97,79.78,59.73,129.41,68.32,9.24,9.86,12.94,3.19,50.76,3.18,66.26,15.63,21.38,6.02,27.6,105.92,8.8,82.92,3.75
2016-07-01,95.89,13.12,8.05,10.99,10.99,216298,49.34,7.6,43.41,41.67,17.59,80.15,58.9,129.52,67.6,9.35,10.09,13.47,3.28,50.42,3.12,65.23,15.67,21.63,5.93,27.29,108.89,9.01,83.53,3.79
2016-07-05,94.99,12.97,7.61,10.73,10.69,212960,49.4,7.4,42.75,41.16,17.14,79.29,57.34,130.05,66.11,9.17,10.23,14.4,3.28,49.84,3.06,63.55,15.17,21.36,5.48,27.03,107.73,8.85,83.04,3.77
2016-07-06,95.53,12.81,7.79,10.62,10.87,213620,49.32,7.64,42.84,40.94,17.63,79.26,57.86,132.35,66.52,9.2,10.35,14.73,3.3,49.49,3.09,63.47,15.19,21.31,5.55,26.96,110.17,8.96,84.17,3.78
2016-07-07,95.94,12.85,7.77,10.71,10.96,212501,48.93,8.9,42.42,40.82,17.95,80.86,58.26,131.8,67.43,9.08,10.42,15.33,3.33,50.4,3.12,63.52,15.45,21.83,5.58,26.86,109.58,9,84.31,3.8
2016-07-08,96.68,13.19,8.0154,10.97,11.82,214720,49.85,8.97,43.39,41.88,18.78,81.45,59.3,132.4,68.83,9.11,10.75,15.66,3.32,51.87,3.17,64.53,15.85,22.49,6.09,27.44,111.16,9.57,85.76,3.9
2016-07-11,96.98,13.62,8.59,11.19,12.17,215824,50.01,9.24,43.91,42.04,19,80.5,60.18,132.22,69.81,9.12,10.78,15.18,3.29,52.35,3.2,65.03,15.89,23.07,6.06,27.74,110.24,9.85,86.44,4
2016-07-12,97.42,14.11,8.57,11.88,12.69,217050,50.01,9.66,44.54,42.21,19.22,79.67,62.49,130.2,70.71,9.08,11.22,15.16,3.45,53.1,3.31,66.29,16.12,23.33,6.36,28.25,112.93,10.21,86.23,4.06
2016-07-13,96.87,14.11,8.65,12.09,12.06,218950,49.56,9.44,44.77,41.92,19.07,80.1,62.11,130.29,70.33,8.68,11.13,14.64,3.35,53.25,3.2,65.87,16.06,22.71,6.07,28.21,109.24,10.42,85.74,4.08
